date,AIR,ACA,ATO,RMS,SAF,AI,CA,FP,OR,AC,EN,SAN,CS,BN,RI,MC,SW,ML,HO,KER,UG,EL,SU,VIE,SGO,CAP,DG,VIV,PUB,DSY,GLE,BNP,RNO,ORA,ENGI,LR,URW,FTI,MT,STM
2015-11-06,61.4012,8.4403,53.7597,339.5078,65.5042,97.5702,27.2405,37.3523,155.501,40.6012,29.1288,70.5746,20.0431,57.6442,99.1623,154.6346,70.384,82.491,62.0678,146.806,15.1507,119.5089,51.2854,18.7238,35.6894,77.0343,54.8606,18.4013,52.3692,71.9984,35.245995,46.4727,77.7455,13.5091,13.0161,50.0011,203.3418,21.7124,10.0271,5.9863
2015-11-13,59.0139,8.5861,52.4455,321.2043,61.5762,95.1446,25.5968,35.8982,154.4767,37.9179,28.884,65.515,19.7757,56.4966,97.7325,148.8158,69.7898,81.1234,60.5436,141.2104,14.5309,117.3503,49.2657,18.1361,34.098,76.0972,53.3154,16.8355,50.0305,71.539,34.046677,45.2869,75.0029,13.357,12.8996,48.4995,197.26,20.5007,9.0845,5.8268
2015-11-20,61.6984,8.6705,53.7807,319.9969,62.4305,92.4415,26.0322,37.3685,157.1305,37.4745,29.2575,67.4804,20.112,58.2719,100.4605,148.6783,80.3681,82.8881,64.0631,143.0045,14.7559,119.6561,51.4265,18.8803,36.0587,78.4776,54.7214,17.1436,50.5736,72.6532,34.174759,44.7222,77.779,13.5996,13.3577,49.9917,192.5785,20.7922,9.6761,6.0421
2015-11-27,63.1197,8.7434,53.5348,319.8037,63.972,92.2421,26.0721,37.6634,157.1305,36.0438,29.3862,68.0814,20.6953,58.2988,100.3674,142.9053,83.5821,83.691,64.719,138.2637,15.013,121.0297,51.9821,19.3581,36.3093,79.7146,55.2732,16.9284,52.1502,73.3373,34.784122,45.1901,78.6653,13.6653,13.0925,51.1016,203.902,21.4926,9.1788,6.1845
2015-12-04,59.4597,8.5132,54.7224,318.1134,60.3411,83.8531,24.6239,35.1064,148.2846,37.3237,28.3485,64.3699,20.4563,56.2634,96.9225,140.7114,83.8252,80.2057,64.6082,137.1102,15.0359,114.0633,48.9394,18.5082,35.0036,80.9704,52.5411,16.5443,52.2903,73.1125,33.930237,43.4558,77.6368,12.7033,12.8353,50.1596,195.6195,20.1069,7.9655,6.0701
2015-12-11,57.8527,7.8495,54.0407,303.8667,57.5553,81.8651,23.2379,33.7694,143.8151,35.4907,29.5605,62.0635,19.9702,55.044,94.9673,133.9646,81.1694,76.6234,63.0205,132.7959,14.508,111.7084,46.9638,17.8654,33.8913,78.8712,51.2863,16.059,50.5298,70.8256,31.582058,41.3745,73.4477,12.4243,12.7268,49.1337,186.1366,20.083,7.2095,5.5701
2015-12-18,58.763,8.1103,54.2656,299.8582,58.9575,83.2964,23.6777,33.939,146.8879,35.6872,29.5398,63.9557,20.2335,55.5282,96.969,134.0108,81.4755,77.2057,64.3945,133.2655,14.788,112.8859,45.976,18.2206,34.6343,80.1082,51.9716,16.1645,52.5969,71.3045,33.313114,42.9072,76.8592,12.8158,12.8514,48.173,181.6952,19.711,7.1974,5.5564
2015-12-25,57.732,8.3559,53.5488,298.506,59.0231,82.7,24.0242,34.517,145.9102,36.5237,30.2827,64.2318,20.3266,56.0124,97.7604,134.9812,81.0884,78.044,63.7261,137.4089,15.0359,112.3462,47.246,18.0811,35.052,78.7493,52.7547,16.5485,53.5866,71.6075,33.584801,42.996,79.6436,12.7908,13.2412,48.5461,186.9368,20.3571,8.4227,5.6433
2016-01-08,54.5829,7.6845,50.8151,290.4773,55.8826,75.7968,22.345,30.2178,139.2991,33.8496,29.6477,63.5045,18.8319,53.5556,92.3231,125.0922,76.5349,71.8587,64.2924,121.3978,13.0572,105.0218,43.7932,17.8908,31.7591,74.832,50.6011,15.8268,48.3488,67.835045,30.2003,38.7206,70.0445,12.745,12.105,46.1304,178.5343,16.7677,6.7823,5.097
2016-01-15,52.1585,7.4428,49.1567,285.5629,51.9171,75.1831,21.8697,30.4646,135.7608,31.4177,29.1454,60.8085,18.4471,52.8652,90.3958,126.9868,74.7702,69.741,63.5125,119.8692,12.5292,101.9928,40.9048,17.413,31.1788,73.7074,51.0817,15.8691,45.2832,63.026676,27.9298,36.6071,62.8202,12.7991,11.4978,45.2817,176.9738,16.7177,6.1225,4.8002
2016-01-22,52.9016,7.1205,50.9487,292.7899,54.9732,76.817,22.4783,31.7631,140.1371,30.3115,29.6269,64.8058,18.1879,53.448,96.0845,132.30100000000002,76.6921,72.1499,64.933,131.5568,12.7174,105.3058,43.3699,17.9712,32.8758,77.8215,53.5912,16.5148,46.2467,66.85773499999999,27.856,35.8569,66.123,13.1906,11.5983,45.5055,182.9756,17.7401,6.6159,5.3144
2016-01-29,53.7098,7.0561,51.1243,302.1368,55.9295,75.8924,23.3046,33.1061,146.7017,31.9983,29.9382,65.1034,18.4471,56.8911,100.507,136.9683,78.7625,74.1704,65.1465,133.145,12.543,108.2402,43.3125,18.7703,33.355,78.7962,55.5491,16.9073,48.4102,69.57465400000001,27.3088,35.272,65.1614,13.603,11.8195,47.3056,185.6564,18.6386,6.9768,5.4953
2016-02-05,50.2171,6.6325,47.18899999999999,303.1968,50.914,75.9801,22.0029,31.4759,142.6512,30.4761,28.3485,60.9786,16.4703,54.4791,94.1293,141.1273,78.1772,72.7234,58.889,133.0166,11.7671,101.9928,44.8912,18.0896,31.2272,74.1292,54.0629,15.6635,46.5708,65.450409,24.9256,33.5377,61.3904,12.6659,11.2887,45.9579,180.4549,19.2955,6.9869,4.7125
2016-02-12,47.6625,6.132999999999999,44.2023,288.1165,47.3516,74.8005,20.1061,30.7437,139.8112,28.3413,26.5721,58.5123,15.6764,52.5424,86.8764,134.9351,74.8993,69.891,56.8837,125.1162,10.9636,98.5378,40.5961,17.0916,29.0246,64.8607,52.1763,15.3125,48.7167,64.267868,22.0457,31.9203,57.1343,12.4076,10.7377,39.4898,171.5722,17.403,5.7054,4.327
2016-02-19,51.3225,7.0599,45.8959,308.7857,50.5765,75.8287,20.8968,32.1514,144.0013,32.5697,28.7179,59.8305,16.527,54.1115,90.1258,142.7909,80.1475,75.2557,61.3957,136.8379,12.3685,103.5073,46.1789,18.0261,31.0733,71.0178,55.9673,16.01,50.1444,68.167328,23.6215,32.6785,66.4993,13.2781,11.2766,41.6396,184.096,17.0614,6.4494,4.7499
2016-02-26,53.4218,7.2341,47.1187,306.221,52.5358,76.4583,21.5276,33.0373,145.8636,34.6496,29.6684,62.6796,16.4541,56.9718,91.5596,141.5894,82.3866,73.1381,66.9755,139.0276,12.6486,103.176,47.2637,17.4933,31.0425,71.402,56.4301,16.7874,49.3911,67.893684,24.8558,34.2435,69.2084,13.1698,11.5058,42.1479,182.0954,19.4978,6.5898,4.7901
2016-03-04,57.6855,7.7267,47.449,309.9967,55.1232,77.7654,23.4556,34.526,144.9791,36.3912,30.1582,61.5995,17.2967,57.169,92.4162,141.72799999999995,82.7717,76.6322,67.3097,140.5308,13.8055,103.6493,49.3892,17.3876,33.1044,72.4891,56.9196,17.0228,51.0728,66.945686,27.2467,37.4984,72.7119,13.2448,11.4294,43.3697,188.8174,21.4622,9.2249,4.9016
2016-03-11,55.8556,8.1871,47.9901,316.3864,55.5263,79.1602,21.19,34.263000000000005,145.4912,34.741,30.2578,62.9007,17.5235,57.2677,94.1759,145.5173,85.4943,76.2087,66.8084,142.7205,13.7229,105.9211,48.8776,17.5187,33.3198,73.2951,58.1566,16.9251,52.0889,67.492981,28.5585,39.2852,68.9241,13.6988,11.2846,44.6615,194.9793,21.6667,9.4656,4.8769
2016-03-18,56.2921,7.8226,49.7259,306.0274,57.045,78.124,21.2122,34.6999,148.0984,35.9889,29.9299,60.1537,17.4911,56.3621,95.0138,140.8038,83.5061,78.944,69.4822,140.1437,14.1682,103.034,49.3892,17.5483,33.3022,74.176,57.6404,16.8096,53.8319,68.108696,27.7823,36.8007,71.7001,12.9366,11.2122,45.5382,200.701,22.2018,11.9876,4.6467
2016-03-24,55.5211,7.4213,49.7681,305.8822,57.2419,78.2038,20.8879,32.96,145.9102,33.7353,30.5068,58.6994,16.7215,55.5999,93.0866,136.0441,83.5777,78.1234,71.4968,131.94299999999998,13.8147,99.9104,47.2372,17.21,32.3746,75.5443,57.8451,16.5697,53.0874,67.32684300000001,25.5195,35.026,70.7385,12.8408,10.802,44.4563,194.1399,20.9466,10.8066,4.5694
2016-04-01,52.9295,7.2502,50.2881,296.8785,55.517,77.3031,21.2033,31.8315,144.0479,33.6439,29.1704,60.1707,16.4744,54.9813,89.4648,137.5229,84.5718,78.0793,70.6798,132.0289,13.3694,101.0463,47.6517,17.5229,33.7419,77.3624,58.0943,16.2054,53.8144,67.629807,25.1624,35.4979,71.2737,12.8241,10.798,45.277,194.0583,20.7247,12.2533,4.4771
2016-04-08,53.4218,6.9832,50.4076,288.4558,55.2545,75.2229,20.9279,32.8369,144.0479,33.1868,24.779,63.4195,16.1382,54.9274,90.2562,134.6116,84.4375,77.9028,71.0234,129.7108,12.2859,101.7088,46.8491,17.7301,34.0232,75.1507,57.8629,16.3653,55.1369,68.665756,23.9747,33.8281,68.3973,11.8537,10.7216,45.1698,193.3237,21.0576,11.9433,4.56
2016-04-15,52.5579,7.4528,52.7758,298.4276,56.5857,81.0173,23.1979,34.9174,147.7259,34.7593,25.7752,65.8688,17.9408,55.7344,93.1517,140.85,83.5598,81.2645,70.717,132.8448,12.5016,102.6081,49.7243,18.1784,35.1443,75.2537,58.6905,16.6718,54.3924,69.35964200000001,26.2686,36.4296,72.3022,12.6117,11.16,46.6294,196.8335,21.745,14.3792,4.78
2016-04-22,54.0349,7.742000000000001,55.2354,297.653,56.9888,83.6075,23.5267,35.9679,152.1954,37.2917,25.0903,66.7703,18.5241,56.6041,89.8465,140.43,80.7297,84.9704,70.3178,130.097,12.722,109.3287,52.4319,17.8105,35.795,74.0542,57.854,16.312,56.8537,68.51915,27.8017,38.5512,73.0296,12.4493,11.4656,47.1004,193.4461,23.0981,15.0377,4.8181
2016-04-29,50.728,7.4113,54.5959,301.09,56.4076,78.9052,21.9852,36.0541,150.35,35.37,25.506,61.3273,17.8354,54.85,87.7796,136.0695,78.9833,80.4263,70.0949,128.5079,12.9057,107.0096,50.13,18.1445,35.1663,76.4065,59.207,15.7463,56.6084,66.750237,26.5868,37.3008,70.471,12.0619,11.5822,46.3916,190.9974,22.2366,14.5623,4.998
2016-05-06,51.4131,6.9287,54.9683,306.4146,54.6826,76.0837,21.2344,35.2416,149.6858,35.003,24.9148,59.87300000000001,17.4375,55.0751,88.7385,134.7566,79.7803,79.7204,70.0764,126.4439,12.3088,106.2524,49.2241,17.5361,33.654,73.9323,57.8548,15.8308,55.6712,66.447266,25.5078,35.7076,67.7535,11.837,11.1619,45.3703,192.0586,22.4934,13.6942,4.5023
2016-05-13,52.4693,6.6333,56.2614,306.9956,55.8263,76.6814,21.7631,35.1431,151.3938,35.2668,25.9571,62.0475,17.6893,55.8488,89.2785,136.3039,80.5953,80.1616,71.3019,124.9132,12.5797,106.9623,50.1211,17.4967,33.8386,76.3783,59.0709,15.8966,55.3121,66.75999499999999,25.9231,35.51,69.5505,12.5742,11.1411,45.3097,191.7729,21.7372,12.1411,4.3457
2016-05-20,51.7747,6.7852,57.3788,308.7381,56.2294,77.4466,21.6742,35.2949,152.4375,35.9609,25.3528,63.1115,18.1289,55.5817,88.2823,135.2254,82.1985,80.5312,71.7475,125.8747,12.1711,109.5037,51.4849,17.1771,34.098,76.5939,59.9058,16.27,56.7311,67.532074,26.9167,36.8773,68.8098,12.6659,11.0993,45.9346,192.385,22.6072,11.7012,4.7883
2016-05-27,53.3067,7.4586,58.2009,314.1597,59.8008,80.32,22.3008,36.0295,158.368,37.0438,25.4798,65.4345,19.3793,58.142,91.4665,136.0226,84.0882,83.1646,72.1653,128.1054,12.9332,113.0407,53.3612,17.6761,35.219,80.633,61.8751,16.8126,56.5559,69.506241,30.3376,40.1443,72.2981,12.8824,11.5875,46.9885,199.976,22.9272,12.6342,5.0585
2016-06-03,50.76600000000001,7.0927,58.4957,315.7686,58.642,78.2654,22.2642,34.7122,159.5067,37.4325,25.1732,64.273,18.5684,57.9026,91.2524,136.2101,84.6077,84.4767,71.8925,129.4602,12.7587,112.4672,52.1805,17.7856,35.0168,83.1656,60.5229,16.2489,55.6977,68.216202,29.2374,39.2196,69.1457,12.8033,11.2704,47.3008,196.2213,22.7304,13.5436,4.9588
2016-06-10,50.1094,6.7219,56.5711,317.9593,57.6352,76.6052,21.2169,35.0162,155.0469,34.892,24.2185,62.4554,17.3351,56.5764,88.3568,133.8188,82.7179,82.8548,69.4939,132.4332,12.3547,110.9854,50.5513,17.500999999999998,34.6039,81.6423,58.6897,14.9759,54.5576,65.883247,26.8276,37.505,67.2594,12.28,11.7795,45.5123,193.038,23.4463,13.9659,4.7324
2016-06-17,48.3681,6.6013,55.7627,318.7384,54.0734,75.0437,20.3433,34.3583,153.1017,33.5962,23.2637,60.1412,16.7974,55.1672,85.2657,128.9425,81.8044,78.5722,67.9701,128.1929,12.1022,105.4887,50.112,16.9013,33.5648,78.567,57.0834,14.6376,54.3691,64.496124,26.9877,36.7895,65.6144,11.9037,11.7837,44.036,187.1612,22.8347,13.4964,4.6989
2016-06-24,49.5861,6.2765,54.5035,316.6449,55.3556,74.6821,20.261,33.8254,155.9009,33.5453,23.1061,61.5067,15.5171,56.0238,88.6082,126.7387,84.1867,78.1074,67.9983,124.3007,10.7524,109.9339,47.7048,16.1615,32.2897,76.2629,54.4425,14.6517,54.4588,66.955551,23.6461,33.3603,60.7135,11.7021,11.2454,43.2695,188.0182,22.6522,12.3744,4.8328
2016-07-01,48.9866,6.2732,53.6663,331.8345,58.0056,77.8134,20.5857,36.436,163.6343,33.3232,23.0798,66.5162,15.244000000000002,59.1275,94.0362,127.6764,87.3482,80.0301,71.4598,129.5919,10.5963,114.2835,49.1784,16.967,31.7361,74.1207,58.3993,15.9436,55.1591,67.44743299999999,23.3012,33.7922,61.7385,12.4899,12.034,44.4004,192.5075,23.7047,12.9915,4.9789
2016-07-08,46.6553,6.1862,52.2355,328.5726,56.8563,73.8603,20.1238,35.5158,163.9664,33.2677,22.6068,65.7803,14.5739,58.9801,93.1737,126.0354,88.6199,77.8159,71.1118,128.6294,10.1189,113.3753,47.6865,16.7219,30.9284,71.7785,57.7186,15.7698,54.0818,66.77847299999999,22.9892,33.7117,59.9211,12.1217,12.1342,44.2489,188.9657,23.0362,13.1952,4.8677
2016-07-15,50.0619,6.434,53.7022,339.1372,59.4588,78.8079,21.2031,36.5817,165.4846,34.6374,23.636,67.0571,15.4915,60.5458,93.775,131.2869,90.5903,80.5768,72.598,133.9196,10.9131,116.3865,50.7069,16.9407,32.925,74.949,60.1417,16.31,56.9995,69.267426,24.9146,36.2222,64.0726,12.5328,12.5389,45.5028,194.1325,23.8659,15.1292,5.0836
2016-07-22,48.9105,6.4807,55.8843,366.4980000000001,57.7966,78.6024,21.1483,35.878,165.627,34.5727,23.5134,67.9171,15.2184,60.2327,95.1279,133.4437,91.2172,80.3217,74.1594,135.4936,11.06,116.7689,51.5124,16.9758,32.9295,78.1195,60.3959,16.0798,58.5886,69.690437,24.8243,36.7472,65.0201,12.3872,12.5681,46.8418,200.0078,24.0603,15.3211,5.3873
2016-07-29,50.0809,6.4972,62.7241,374.6769,57.7492,78.3969,20.4942,35.6074,161.5468,34.6374,23.1762,67.5181,15.5598,63.4377,96.0204,143.8529,93.8145,83.3195,76.6521,148.5672,12.4052,109.5037,53.5626,17.3872,34.3952,81.8327,61.6119,16.5214,59.7916,72.67128000000001,25.087,37.5558,67.3973,11.7235,12.2886,46.6999,205.133,23.6691,16.9746,6.1548
2016-08-05,48.5298,6.5357,63.232,377.7928,57.4737,76.6135,19.9774,35.7614,163.1599,33.0641,23.0054,64.3085,15.0647,64.1377,96.8191,143.8529,93.501,85.4334,76.4264,150.8402,12.1344,108.9779,54.0019,17.5098,34.3952,81.4804,60.8405,16.573,59.3696,72.976242,25.4031,37.124,66.4154,11.852,12.2009,48.7344,205.2579,23.131,17.0307,6.2803
2016-08-12,49.5099,6.7654,63.7615,387.4323,59.3924,79.7366,20.7641,36.0987,166.7656,33.0641,24.3061,63.5725,15.8116,64.3771,99.6846,148.7293,94.7996,87.2923,77.6962,154.6007,12.3272,110.1729,56.1986,17.5229,35.82,81.6803,62.5285,17.0005,60.5727,73.743584,26.3104,37.8267,65.4593,12.095999999999998,12.3678,50.4945,207.008,24.212,16.4815,6.2935
2016-08-19,47.4451,6.4939,62.7455,388.1139,58.3191,80.8378,20.0597,35.8614,162.9226,31.6897,24.0783,61.8081,14.941,63.1983,98.98,147.2757,94.4862,86.6453,76.5486,152.6767,12.0196,107.2095,55.7501,16.7569,35.2346,80.2617,60.8224,16.5449,59.2799,73.596016,24.6806,36.0529,63.0477,11.5651,11.9506,50.4472,203.1746,25.4778,16.9008,6.3491
2016-08-26,48.5679,6.7228,63.4395,375.6993,59.1454,81.3227,20.4759,36.157,162.5431,31.5601,24.5513,61.4889,15.3592,62.9128,96.7251,146.1973,93.904,86.7729,74.8743,149.1355,12.3823,107.9742,56.6105,16.9364,35.6566,83.6702,61.2035,16.2301,60.5367,74.74704,26.2077,37.958,62.9185,11.6978,11.9589,51.1948,204.3412,25.089,16.8949,6.4019
2016-09-02,50.6138,7.1272,64.391,375.0665,60.8456,81.3145,21.2717,36.6275,165.627,32.9114,25.506,62.2869,16.473,64.6995,100.4832,146.4786,94.934,87.4745,74.752,153.7699,12.6807,111.32,57.5075,17.6324,36.1784,84.8699,62.9097,16.8784,60.9318,76.62603,27.2258,40.4896,63.9262,11.7321,12.1968,51.2799,207.3414,24.9468,16.0504,6.1322
2016-09-09,52.9356,7.2076,64.6772,373.1678,61.444,78.5859,20.8647,36.5192,158.6052,33.1381,25.1907,62.3756,16.9211,61.3195,97.8056,142.7276,92.471,88.4039,73.84899999999998,153.4632,12.6118,110.7464,54.3681,18.0438,34.9397,82.7753,61.0583,16.62,60.8779,74.73719,27.3736,40.5828,63.6075,11.6636,12.1801,50.3526,201.0078,24.9705,15.9293,6.384
2016-09-16,50.0333,7.0878,65.0778,345.661,59.8768,81.2226,20.2473,33.8129,156.1856,32.3237,25.2871,61.1875,15.85,58.8696,96.0204,137.523,91.262,85.9528,76.0125,152.7642,11.9645,108.4522,54.4504,17.4748,34.0911,81.2043,59.9965,16.0704,58.9567,75.01265,25.5591,37.7971,59.7402,11.4452,11.333,49.1792,193.7159,23.8943,14.5121,6.4613
2016-09-23,51.2037,7.2822,67.9827,360.6558,61.7764,81.3407,21.4501,35.42,160.3607,33.314,25.944000000000006,60.6909,16.8742,60.859,99.9195,144.1811,94.3518,88.8049,76.4358,159.3659,12.419,113.1841,57.6265,17.7724,35.457,83.4417,62.3379,16.8925,61.0934,76.753922,26.1831,39.7572,62.3414,11.7663,11.5625,51.1475,203.0079,24.4111,16.2335,6.8361
2016-09-30,51.2323,7.2010000000000005,68.6265,352.7202,60.7886,80.5391,21.0979,35.637,159.5067,32.68,25.8345,59.9728,16.1658,60.8313,98.98,142.3525,94.934,89.71600000000002,77.1224,157.0054,12.4833,109.7427,56.8027,17.9475,34.9124,83.0038,61.8207,16.8643,60.438,75.976753,25.2717,38.7539,62.996,11.929,11.5083,49.6618,200.0078,25.9187,16.0858,6.9122
2016-10-07,51.2228,7.4693,68.5336,349.2636,62.4033,78.4719,21.0614,36.2793,154.9046,31.0881,25.7863,61.0013,17.2071,59.4498,97.1009,145.7284,91.4859,89.22399999999998,76.8402,162.5581,12.5476,106.5881,56.8759,17.1071,34.4587,80.09,60.2144,16.9864,58.1128,73.81244699999999,26.9877,41.7512,65.3732,11.6464,10.91,47.8827,182.8404,27.4263,16.6911,7.0635
2016-10-14,50.0523,7.5554,67.9827,363.7716,59.5918,78.6153,21.1848,37.2934,159.3169,30.4865,26.3688,60.7353,17.365,59.1275,98.0874,156.4189,92.2471,88.2581,77.9784,168.2858,11.8268,106.3013,56.8485,17.2165,34.8716,77.2245,60.8405,17.1508,58.804,74.678177,26.9713,40.8071,65.244,11.9076,11.413,49.1224,187.5489,28.0711,16.7767,6.8866
2016-10-21,51.6319,7.8261,68.6838,357.7347,61.1495,78.6996,22.2413,37.4539,158.6527,32.0044,26.1542,61.3559,17.5357,58.4552,103.5837,156.7471,94.7548,88.9233,79.9726,165.9676,12.1849,100.2788,57.416,17.4091,35.3435,79.4048,61.1491,17.4891,56.0209,75.40615799999999,28.4902,43.724,66.2173,12.0575,11.5301,48.9237,189.299,29.5266,18.2265,7.0426
2016-10-28,52.3361,8.1518,67.8968,364.2585,59.9812,78.9106,22.0675,37.5216,157.514,32.3329,25.8914,63.3331,17.668,58.492,101.9395,157.4973,93.0084,89.6978,80.3582,178.3854,12.6577,98.5103,55.9698,17.4222,37.0361,71.9213,59.6335,17.2824,56.0389,71.461235,29.6438,45.6969,68.3878,12.4214,11.5518,48.7155,181.382,28.9671,18.0464,8.0234
2016-11-04,49.4053,7.8089,67.2528,356.1281,57.0463,76.7084,21.633000000000006,35.59900000000001,156.6601,30.2227,24.75,63.4484,16.5499,56.383,98.2284,151.6363,90.3664,86.4358,79.1636,170.2088,12.0701,96.5506,54.2399,15.4743,35.2845,70.617,57.038,17.0005,54.0907,69.247749,29.2128,42.8773,64.6066,11.8177,11.0531,47.0926,176.0068,27.9526,17.5001,7.7104
2016-11-11,52.1077,8.7655,66.2011,356.6636,59.6868,80.1257,20.4256,35.8736,149.1164,30.9076,26.3469,67.4472,18.9056,54.1081,94.3763,151.9177,88.1274,86.1624,85.7104,171.0396,12.8643,96.0727,57.599,14.8833,37.1949,68.9603,55.6373,18.344,53.19300000000001,69.060822,32.6694,46.3573,63.7884,11.5993,10.1642,50.4945,173.1734,29.8347,18.8111,7.8626
2016-11-18,52.5645,8.8679,68.8984,366.7414,59.3259,79.1891,20.3342,36.4399,151.2514,31.2454,27.6914,67.4295,18.6922,54.1726,96.4902,154.9654,90.0977,89.8709,83.9514,174.1443,12.8322,97.4588,56.757,14.358,37.517,72.9211,55.9947,17.2448,54.2882,70.192162,33.0224,46.0525,64.0382,11.6978,9.7609,49.094,173.5901,30.9583,19.4046,8.4505
2016-11-25,57.3889,8.8885,69.85,371.8046,60.5796,79.94,20.4851,37.268,153.5762,31.2917,28.3264,66.729,18.8971,55.2962,92.9012,158.482,90.0081,92.3038,86.5288,175.2375,12.8368,94.6483,56.8393,14.2661,37.0724,71.9404,55.2798,16.6435,54.4947,71.480919,32.7761,46.5182,63.1855,11.792,10.0124,49.5861,175.8818,30.3231,21.1968,8.8092
2016-12-02,56.1328,8.6957,67.954,376.8191,61.6529,80.421,19.7487,37.9483,150.7295,30.6115,27.652,66.7645,18.9653,53.7766,92.2369,159.9596,90.9933,92.0305,86.2278,176.5923,12.8001,93.6541,57.2604,13.6795,36.5097,69.1698,55.3073,16.5543,54.0907,68.765701,33.0142,46.2218,63.9779,11.4752,10.0037,49.2359,171.2567,31.7216,21.1732,8.8463
2016-12-09,56.6943,9.4299,69.6496,385.5823,63.2011,87.7535,21.2946,39.2328,158.6527,32.1941,29.3118,67.6777,20.4377,56.4751,95.7955,166.532,94.9787,96.1764,85.404,185.8612,14.2004,99.1317,59.5486,13.9072,38.7467,73.12100000000002,57.1771,17.7427,57.22,68.78537,38.0636,50.8025,70.1362,11.736,10.3506,49.482,180.382,31.788,22.679,9.495
2016-12-16,61.0715,9.7622,70.0432,377.1112,65.1673,89.4832,20.8281,40.7413,160.4556,34.2163,29.649,65.9576,20.4761,56.4014,97.31,169.4636,94.9787,95.7664,86.8022,185.2929,14.4116,100.6134,60.1527,13.662,39.4092,74.8443,58.9095,17.0804,57.6639,69.30677,38.5521,51.6154,73.4264,12.1706,10.5154,50.3431,180.6737,31.5652,22.0176,9.9222
2016-12-23,59.8535,9.7663,71.7244,377.8902,65.2248,88.766,20.6726,41.3911,163.7292,33.3232,30.2446,67.26100000000001,20.5273,54.2186,96.8393,169.5582,96.8595,96.9965,86.8778,185.4247,14.4666,100.8046,59.631,13.9597,39.6543,76.5105,59.102,16.6576,58.7681,70.693893,38.4331,51.7932,73.4609,12.4227,10.446,51.1191,184.6322,32.1673,20.9222,10.281
2016-12-30,59.7964,9.6637,71.7244,379.7402,65.64699999999999,89.1457,20.9379,41.6993,164.5357,32.791,29.8198,68.1831,20.4718,55.4435,97.6933,171.5441,97.7999,96.3131,87.0384,186.517,14.2279,102.6209,60.5096,14.161,40.1625,76.3105,59.3036,16.9629,58.8489,71.215294,38.3797,51.2682,72.789,12.5488,10.5111,51.0528,188.9657,32.1483,20.7155,10.3097
2017-01-06,61.985,10.119,73.5488,380.4218,64.9562,89.4832,21.3358,41.7421,161.5468,35.0632,29.868,67.9969,21.3381,56.2356,99.354,169.5109,96.9939,95.4474,84.5821,186.2112,15.1691,101.1392,60.8117,13.6883,40.6888,76.32,60.2477,17.2213,60.1956,71.697334,38.8682,52.9108,74.348,12.8574,10.5458,50.9582,188.1739,32.4707,21.4625,9.7691
2017-01-13,62.4608,10.3282,73.7635,395.8548,64.9082,88.555,20.604,41.8063,162.6854,35.7157,30.9015,69.2205,20.7791,55.7475,100.7774,178.6838,92.9188,96.4953,84.4687,200.0271,15.7889,97.6022,62.1022,13.4431,41.3831,76.7199,60.2386,17.1649,58.8938,72.41548900000001,38.9791,52.6314,72.1431,13.0313,10.1208,51.403,184.2988,31.8259,22.5019,10.5
2017-01-20,62.1753,10.1641,72.0106,396.3903,61.8379,86.9518,21.5965,41.1814,161.357,35.2668,30.6344,67.0482,19.7164,54.5686,102.1059,180.5752,92.1576,92.9872,84.1003,201.581,15.619000000000002,105.3931,61.8276,13.5482,42.2044,73.1876,60.3485,16.7093,58.2654,70.329895,37.6367,50.8533,74.0465,12.9226,10.0905,50.8541,178.3819,30.3894,22.6022,10.3815
2017-01-27,61.5377,10.2339,71.35,396.8285,61.0511,86.28,21.1574,40.4197,162.5431,35.8267,30.3848,66.0463,19.8487,53.97,104.8104,176.6979,93.3666,92.6683,82.5887,199.2473,16.1424,104.4372,62.4409,13.9772,42.5266,71.9594,60.0919,16.2442,58.4988,71.038208,38.8929,52.0303,73.5987,12.5618,9.74,51.38399999999999,176.9235,31.532,22.4517,11.9602
2017-02-03,60.0057,10.0698,73.3343,393.6153,60.93600000000001,85.1377,20.8418,40.3555,162.3059,36.2293,30.3059,67.0482,19.7677,54.4305,103.814,178.6838,92.5606,94.2173,83.4768,196.5166,16.0827,103.768,62.0839,13.7539,41.7506,73.4542,60.9902,15.953,56.1915,74.99297299999999,37.6572,51.7678,73.0647,12.4879,9.6091,51.0718,179.2153,29.2137,21.7637,12.7017
2017-02-10,61.2713,9.352,74.0497,390.4021,61.291,85.7283,20.7595,41.0188,161.4044,35.8961,29.9994,71.0647,19.2939,55.3054,102.3906,175.043,93.6609,92.4861,84.3932,202.8137,15.9634,103.768,61.7636,14.2617,41.4693,73.6732,63.025,16.0375,56.0748,75.170052,34.8,47.1617,72.1861,12.5227,9.6872,50.8636,182.5071,28.019,24.2705,12.1707
2017-02-17,62.2324,9.6965,75.1587,396.7798,61.7707,88.4284,20.6726,40.6037,167.0977,35.6324,30.6957,72.2528,19.1745,56.1803,102.6753,176.6979,95.1279,95.9942,84.1759,198.7631,17.0101,103.0033,59.5486,14.0078,41.256,78.0909,62.5209,15.9436,56.9816,74.786377,34.8123,47.20399999999999,75.0026,12.514,9.6091,52.2641,183.8821,28.6258,25.2389,12.74
